,count,Title
1688,1,"TCRαβ-depleted Progenitor Cell Graft With Additional Memory T-cell DLI, Plus Selected Use of Blinatumomab, in Naive T-cell Depleted Haploidentical Donor Hematopoietc Cell Transplantation for Hematologic Malignancies"
1689,1,iPS Cells of Patients for Models of Retinal Dystrophies
1690,1,Hepatitis B Virus Vaccination in HIV-positive Patients and Individuals at High Risk for HIV Infection
1691,1,Exploiting Epigenome Editing in Kabuki Syndrome: a New Route Towards Gene Therapy for Rare Genetic Disorders
1692,1,A Safety Study of IV Stem Cell-derived Extracellular Vesicles (UNEX-42) in Preterm Neonates at High Risk for BPD
1693,1,Allogeneic ABCB5-positive Stem Cells for Treatment of Acute-on-Chronic Liver Failure
1694,1,Safety and Efficacy of Mesenchymal Stem Cell Transplantation for Acute-on-Chronic Liver Failure
1695,1,Treatment of Chronic Wounds in Diabetic Foot Syndrome With Allogeneic Adipose Derived Mesenchymal Stem Cells
1696,1,Multicenter Trial of Stem Cell Therapy for Osteoarthritis (MILES)
1697,1,Exosomes Implication in PD1-PD-L1 Activation in OSAS
1698,1,Study of Human Umbilical Cord-derived Mesenchymal Stem Cells for Treatment of Refractory Immune Thrombocytopenia
1699,1,Autologous Bone Marrow Concentration for Avascular Necrosis of Femoral Head
1700,1,Oxidative Stress as an Acute Exercise-induced Mechanism of Stem and Progenitor Cell Mobilization
1701,1,Target Validation and Discovery in Idiopathic Bronchiectasis
1702,1,Efficacy of Wharton Jelly in Erectile Dysfunction
1703,1,In Vitro Model of the Cystic Fibrosis Bronchial Epithelium Via iPS Technology
1704,1,Clinical Study of ALLO-ASC-SHEET in Subjects With Diabetic Foot Ulcers
1705,1,Clinical Research on Treatment of Psoriasis by Human Umbilical Cord-derived Mesenchymal Stem Cells
1706,1,Regenerative Potential of Supercell Glue and Platelet Rich Fibrin Matrix
1707,1,Bone Tissue Engineering With Dental Pulp Stem Cells for Alveolar Cleft Repair
1708,1,Human Mesenchymal Stem Cells For Infants At High Risk For Bronchopulmonary Dysplasia
1709,1,Fox BioNet Project: ECV-003
1710,1,Mesenchymal Stem Cells for Progressive Multiple Sclerosis_Sweden
1711,1,Subchondral and Intra-articular Application of Bone Marrow Concentrate for Knee Unicompartmental OA
1712,1,Dose-escalation of Cellistem-OA in Patients With Knee Osteoarthritis
1713,1,Biomarker Assessments of Leukine During Treatment of Parkinson's Disease
1714,1,Autologous Bone Marrow Concentration for Rotator Cuff Tear
1715,1,Autologous Bone Marrow Concentrate in Elective Tranforaminal Lumbar Interbody Fusion Surgery
1716,1,Autologous Bone Marrow Concentration for Femoral Shaft Fracture Union
1717,1,Efficacy of Allogeneic Umbilical Cord Derived Hematopoietic and Mesenchymal Stem Cells in Cerebral Palsy
1718,1,A Dose Escalation With Expansion Study of EMB-01 in Participants With Advanced/Metastatic Solid Tumors
1719,1,The Safety and Effects of Mesenchymal Stem Cell (MSCs) in the Treatment of Rheumatoid Arthritis
1720,1,Pericardial Matrix With Mesenchymal Stem Cells for the Treatment of Patients With Infarcted Myocardial Tissue
1721,1,Safety and Efficacy of Repeated Administration of NurOwn (MSC-NTF Cells) in Participants With Progressive MS
1722,1,Study of Exosomes in Monitoring Patients With Sarcoma (EXOSARC)
1723,1,Implantation of Allogenic Mesenchymal Stem Cell From Umbilical Cord Blood for Osteoarthritis Management
1724,1,Wharton's Jelly-derived Mesenchymal Stem Cells in Osteoarthritis
1725,1,Establishment of Human Cellular Disease Models for Wilson Disease
1726,1,Adipose-derived Mesenchymal Stem Cells in Osteoarthritis
1727,1,Organoids Derived From Induced-Pluripotent Stem Cells (iPS) From Patients With High Grade Astrocytoma
1728,1,Mesenchymal Stem Cells Treatment for Decompensated Liver Cirrhosis
1729,1,Effectiveness of Autologous Adipose-derived Stem Cells in the Treatment of Knee Cartilage Injury
1730,1,Treatment of Early Knee Osteoarthritis With Autologous Adipose-derived Mesenchymal Stem Cells
1731,1,Validation of ClarityDX Prostate as a Reflex Test to Refine the Prediction of Clinically-significant Prostate Cancer
1732,1,Liquid Biopsy in Monitoring the Neoadjuvant Chemotherapy and Operation in Gastric Cancer
1733,1,Lentiviral FIX Gene Therapy
1734,1,Master Protocol to Assess the Safety and Antitumor Activity of Genetically Engineered T Cells in NY-ESO-1 and/or LAGE-1a Positive Solid Tumors
1735,1,Subconjunctival Injection of Allogeneic Mesenchymal Stem Cells in Severe Ocular Chemical Burn
1736,1,Administration of Adipose-derived Stem Cells (ASC) in Patient With Critical Limb Ischemia
1737,1,Safety of RIV4 Versus IIV4 in Pregnant Women
1738,1,Mesenchymal Stem Cell Transplantation for Osteoarthritis
1739,1,Wharton´s Jelly Derived Mesenchymal Stromal Cell Repeated Treatment of Adult Patients Diagnosed With Type I Diabetes
1740,1,Establishment of Human Cellular Disease Models for Morquio Disease
1741,1,Analyses of Exosomes in the Cerebrospinal Fluid for Breast Cancer Patients With Suspicion of Leptomeningeal Metastasis.
1742,1,Safety and Effectiveness of Autologous Adipose Tissue Derived Mesenchymal Stem Cell Implantation in Patients With CP
1743,1,Dupilumab Impact on Skin Resident Memory T Cells
1744,1,Early Detection of Autoimmune Thyroid Heart Disease Via Urinary Exosomal Proteins
1745,1,Exosomes and Immunotherapy in Non-Hodgkin B-cell Lymphomas
1746,1,A Phase 3 Study to Evaluate the Efficacy and Safety of JointStem in Treatment of Osteoarthritis
1747,1,Novel Combination Therapy for Osteoporosis in Men
1748,1,Cell Therapy in Critical Limb Ischemia
1749,1,Follow-up Study of Safety and Efficacy in Subjects Who Completed PNEUMOSTEM® Phase II (MP-CR-012) Clinical Trial
1750,1,Salivary Gland Autotransplantation for Treatment of XRT Induced Xerostomia
1751,1,Randomized Study of Coronary Revascularization Surgery With Injection of WJ-MSCs and Placement of an Epicardial Extracellular Matrix
1752,1,BM-MNCs and UC-MSCs Infusion for Type 2 Diabetes Mellitus Patients
1753,1,Allogeneic Adipose Tissue-Derived Mesenchymal Stem Cells (GXCPC1) for Knee Osteoarthritis
1754,1,SVF (Adipose Tissue Derived MSC) Based Therapy for CKD.
1755,1,Follow up Study(Phase 1) to Evaluate Safety of Autologous Bone Marrow Derived MSCs in Erectile Dysfunction
1756,1,Follow-Up Study of Mesenchymal Stem Cells for Bronchopulmonary Dysplasia
1757,1,Exosomes in Rectal Cancer
1758,1,Allogeneic Mesenchymal Stem Cells for Radiation-induced Hyposalivation and Xerostomia/Dry Mouth
1759,1,Mesenchymal Stem Cells for Radiation-induced Xerostomia
1760,1,Mesenchymal Stem Cells (MSCs) - Like Cell Transplantation in Women With Primary Ovarian Insufficiency
1761,1,Treatment With Allogeneic Adipose-derived Mesenchymal Stem Cells in Patients With Aqueous Deficient Dry Eye Disease
1762,1,Induced Pluripotent Stem Cells for Niemann Pick Disease
1763,1,Therapy of Scars and Cutis Laxa With Autologous Adipose Derived Mesenchymal Stem Cells
1764,1,Identification and Characterization of Predictive Factors of Onset of Bone Metastases in Cancer Patients
1765,1,Oncolytic Adenovirus DNX-2401 in Treating Patients With Recurrent High-Grade Glioma
1766,1,Pathology of Helicases and Premature Aging: Study by Derivation of hiPS
1767,1,MSC Intratissular Injection in Crohn Disease Patients
1768,1,UC-MSC Transplantation for Left Ventricular Dysfunction After AMI
1769,1,The Effectiveness of Adding Allogenic Stem Cells After Traditional Treatment of Osteochondral Lesions of the Talus
1770,1,Use of BMAC With Hip Arthroscopy Treatment of FAI and Labral Tear
1771,1,Stem Cells From Human Exfoliated Teeth in Treatment of Diabetic Patients With Significantly Reduced Islet Function
1772,1,Perianal Fistula Treatment With Autologous Adipose Tissue Injection
1773,1,Mesenchymal Stromal Cells (MSC´s) in Renal Lupus
1774,1,Protectivity and Safety Following Recombinant Hepatitis B Vaccine
1775,1,Mesenchymal Stem Cells in Patients With Type 1 Diabetes Mellitus
1776,1,Serial Infusions of Allogeneic Mesenchymal Stem Cells in Cardiomyopathy Patients With Left Ventricular Assist Device
1777,1,Individual Patient Expanded Access IND of Hope Biosciences Autologous Adipose-derived Mesenchymal Stem Cells for Treatment of SCI
1778,1,Allogeneic Bone Marrow Mesenchymal Stem Cells for Patients With Interstitial Lung Disease (ILD) & Connective Tissue Disorders (CTD)
1779,1,Gene Therapy in Treating Patients With Colon Cancer That Has Spread to the Liver
